SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,CPD_NAME,CPD_NAME_TYPE,SMILES,INCHIKEY,IMG_ERSyto,IMG_ERSytoBleed,IMG_Hoechst,IMG_Mito,IMG_Ph_golgi
P102785-L17-3,P102785,L17,3,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L17_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L17_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L17_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L17_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L17-4,P102785,L17,4,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L17_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L17_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L17_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L17_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L17-5,P102785,L17,5,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L17_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L17_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L17_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L17_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L17-6,P102785,L17,6,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L17_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L17_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L17_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L17_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L17-7,P102785,L17,7,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L17_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L17_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L17_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L17_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L17-8,P102785,L17,8,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L17_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L17_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L17_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L17_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L17-9,P102785,L17,9,CBK200712,Dosulepin hydrochloride,CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,L17_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L17_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L17_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L17_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L17_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L18-1,P102785,L18,1,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L18_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L18_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L18_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L18_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L18-2,P102785,L18,2,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L18_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L18_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L18_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L18_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L18-3,P102785,L18,3,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L18_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L18_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L18_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L18_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L18-4,P102785,L18,4,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L18_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L18_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L18_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L18_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L18-5,P102785,L18,5,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L18_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L18_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L18_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L18_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L18-6,P102785,L18,6,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L18_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L18_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L18_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L18_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L18-7,P102785,L18,7,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L18_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L18_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L18_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L18_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L18-8,P102785,L18,8,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L18_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L18_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L18_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L18_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L18-9,P102785,L18,9,CBK007461,PNU 74654,O=C(N/N=C/C2=CC=C(C)O2)C1=C(OC3=CC=CC=C3)C=CC=C1,JJEDWBQZCRESJL-DEDYPNTBSA-N,L18_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L18_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L18_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L18_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L18_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L19-1,P102785,L19,1,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L19_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L19_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L19_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L19_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L19-2,P102785,L19,2,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L19_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L19_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L19_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L19_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L19-3,P102785,L19,3,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L19_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L19_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L19_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L19_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L19-4,P102785,L19,4,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L19_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L19_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L19_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L19_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L19-5,P102785,L19,5,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L19_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L19_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L19_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L19_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L19-6,P102785,L19,6,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L19_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L19_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L19_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L19_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L19-7,P102785,L19,7,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L19_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L19_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L19_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L19_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L19-8,P102785,L19,8,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L19_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L19_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L19_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L19_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L19-9,P102785,L19,9,CBK278090,Vistusertib,CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,JUSFANSTBFGBAF-IRXDYDNUSA-N,L19_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L19_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L19_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L19_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L19_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L20-1,P102785,L20,1,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,P102785_L20_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,P102785_L20_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,P102785_L20_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,P102785_L20_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L20-2,P102785,L20,2,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,P102785_L20_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,P102785_L20_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,P102785_L20_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,P102785_L20_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L20-3,P102785,L20,3,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,P102785_L20_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,P102785_L20_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,P102785_L20_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,P102785_L20_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L20-4,P102785,L20,4,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,P102785_L20_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,P102785_L20_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,P102785_L20_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,P102785_L20_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L20-5,P102785,L20,5,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,P102785_L20_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,P102785_L20_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,P102785_L20_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,P102785_L20_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L20-6,P102785,L20,6,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,P102785_L20_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,P102785_L20_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,P102785_L20_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,P102785_L20_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L20-7,P102785,L20,7,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,P102785_L20_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,P102785_L20_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,P102785_L20_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,P102785_L20_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L20-8,P102785,L20,8,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,P102785_L20_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,P102785_L20_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,P102785_L20_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,P102785_L20_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L20-9,P102785,L20,9,[dmso],Dimethyl Sulfoxide,CS(C)=O,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,P102785_L20_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,P102785_L20_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,P102785_L20_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,P102785_L20_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,P102785_L20_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L21-1,P102785,L21,1,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L21_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L21_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L21_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L21_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L21-2,P102785,L21,2,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L21_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L21_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L21_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L21_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L21-3,P102785,L21,3,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L21_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L21_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L21_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L21_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L21-4,P102785,L21,4,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L21_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L21_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L21_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L21_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L21-5,P102785,L21,5,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L21_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L21_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L21_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L21_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L21-6,P102785,L21,6,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L21_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L21_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L21_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L21_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L21-7,P102785,L21,7,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L21_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L21_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L21_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L21_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L21-8,P102785,L21,8,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L21_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L21_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L21_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L21_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
P102785-L21-9,P102785,L21,9,CBK024768,T 0901317,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,SGIWFELWJPNFDH-UHFFFAOYSA-N,L21_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,L21_s9_x2_y2_Fluorescence_730_nm_Ex.tiff,L21_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,L21_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,L21_s9_x2_y2_Fluorescence_561_nm_Ex.tiff
P102785-L22-1,P102785,L22,1,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,L22_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,L22_s1_x0_y0_Fluorescence_730_nm_Ex.tiff,L22_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,L22_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,L22_s1_x0_y0_Fluorescence_561_nm_Ex.tiff
P102785-L22-2,P102785,L22,2,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,L22_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,L22_s2_x1_y0_Fluorescence_730_nm_Ex.tiff,L22_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,L22_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,L22_s2_x1_y0_Fluorescence_561_nm_Ex.tiff
P102785-L22-3,P102785,L22,3,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,L22_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,L22_s3_x2_y0_Fluorescence_730_nm_Ex.tiff,L22_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,L22_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,L22_s3_x2_y0_Fluorescence_561_nm_Ex.tiff
P102785-L22-4,P102785,L22,4,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,L22_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,L22_s4_x0_y1_Fluorescence_730_nm_Ex.tiff,L22_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,L22_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,L22_s4_x0_y1_Fluorescence_561_nm_Ex.tiff
P102785-L22-5,P102785,L22,5,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,L22_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,L22_s5_x1_y1_Fluorescence_730_nm_Ex.tiff,L22_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,L22_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,L22_s5_x1_y1_Fluorescence_561_nm_Ex.tiff
P102785-L22-6,P102785,L22,6,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,L22_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,L22_s6_x2_y1_Fluorescence_730_nm_Ex.tiff,L22_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,L22_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,L22_s6_x2_y1_Fluorescence_561_nm_Ex.tiff
P102785-L22-7,P102785,L22,7,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,L22_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,L22_s7_x0_y2_Fluorescence_730_nm_Ex.tiff,L22_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,L22_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,L22_s7_x0_y2_Fluorescence_561_nm_Ex.tiff
P102785-L22-8,P102785,L22,8,CBK308753,KH-CB19,O=C(C(N1C)=C(/C(C#N)=C\N)C2=C1C(Cl)=C(Cl)C=C2)OCC,CXJCGSPAPOTTSF-VURMDHGXSA-N,L22_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,L22_s8_x1_y2_Fluorescence_730_nm_Ex.tiff,L22_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,L22_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,L22_s8_x1_y2_Fluorescence_561_nm_Ex.tiff
